id,value 
6916x,-0.27601113695485291
6916y,-0.78902483538483392
6917x,-0.63253489480604985
6917y,0.1573784165658409
6918x,-0.27601113695485291
6918y,-0.78902483538483392
6919x,-0.0086638957346486523
6919y,-0.58829799792668891
6920x,-0.63253489480604985
6920y,0.1573784165658409
6921x,-0.63253489480604985
6921y,0.1573784165658409
6922x,-0.27601113695485291
6922y,-0.78902483538483392
6923x,-0.089609871759529641
6923y,-0.037066592627959333
6924x,-0.089609871759529641
6924y,-0.037066592627959333
6925x,-0.27601113695485291
6925y,-0.78902483538483392
6926x,-0.27601113695485291
6926y,-0.78902483538483392
6927x,-0.089609871759529641
6927y,-0.037066592627959333
6928x,0.048013459730513908
6928y,-0.3046181474773707
6929x,-0.27601113695485291
6929y,-0.78902483538483392
6930x,-0.0086638957346486523
6930y,-0.58829799792668891
6931x,-0.089609871759529641
6931y,-0.037066592627959333
6932x,-0.27601113695485291
6932y,-0.78902483538483392
6933x,-0.089609871759529641
6933y,-0.037066592627959333
6934x,-0.27601113695485291
6934y,-0.78902483538483392
6935x,-0.27601113695485291
6935y,-0.78902483538483392
6936x,-0.27601113695485291
6936y,-0.78902483538483392
6937x,-0.27601113695485291
6937y,-0.78902483538483392
6938x,-0.27601113695485291
6938y,-0.78902483538483392
6939x,-0.089609871759529641
6939y,-0.037066592627959333
6940x,0.048013459730513908
6940y,-0.3046181474773707
6941x,-0.089609871759529641
6941y,-0.037066592627959333
6942x,-0.63253489480604985
6942y,0.1573784165658409
6943x,-0.27601113695485291
6943y,-0.78902483538483392
6944x,-0.089609871759529641
6944y,-0.037066592627959333
6945x,-0.27601113695485291
6945y,-0.78902483538483392
6946x,0.048013459730513908
6946y,-0.3046181474773707
6947x,-0.35368625473125781
6947y,0.14649278268496996
6948x,0.048013459730513908
6948y,-0.3046181474773707
6949x,-0.089609871759529641
6949y,-0.037066592627959333
6950x,-0.0086638957346486523
6950y,-0.58829799792668891
6951x,-0.0086638957346486523
6951y,-0.58829799792668891
6952x,-0.35368625473125781
6952y,0.14649278268496996
6953x,0.048013459730513908
6953y,-0.3046181474773707
6954x,-0.089609871759529641
6954y,-0.037066592627959333
6955x,-0.27601113695485291
6955y,-0.78902483538483392
6956x,0.048013459730513908
6956y,-0.3046181474773707
6957x,-0.35368625473125781
6957y,0.14649278268496996
6958x,0.048013459730513908
6958y,-0.3046181474773707
6959x,-0.089609871759529641
6959y,-0.037066592627959333
6960x,-0.27601113695485291
6960y,-0.78902483538483392
6961x,-0.27601113695485291
6961y,-0.78902483538483392
6962x,-0.27601113695485291
6962y,-0.78902483538483392
6963x,-0.27601113695485291
6963y,-0.78902483538483392
6964x,0.048013459730513908
6964y,-0.3046181474773707
6965x,-0.27601113695485291
6965y,-0.78902483538483392
6966x,-0.0086638957346486523
6966y,-0.58829799792668891
6967x,-0.35368625473125781
6967y,0.14649278268496996
6968x,-0.63253489480604985
6968y,0.1573784165658409
6969x,-0.63253489480604985
6969y,0.1573784165658409
6970x,-0.0086638957346486523
6970y,-0.58829799792668891
6971x,-0.089609871759529641
6971y,-0.037066592627959333
6972x,-0.27601113695485291
6972y,-0.78902483538483392
6973x,-0.27601113695485291
6973y,-0.78902483538483392
6974x,-0.27601113695485291
6974y,-0.78902483538483392
6975x,-0.35368625473125781
6975y,0.14649278268496996
6976x,-0.63253489480604985
6976y,0.1573784165658409
6977x,0.048013459730513908
6977y,-0.3046181474773707
6978x,-0.27601113695485291
6978y,-0.78902483538483392
6979x,-0.27601113695485291
6979y,-0.78902483538483392
6980x,-0.089609871759529641
6980y,-0.037066592627959333
6981x,-0.63253489480604985
6981y,0.1573784165658409
6982x,-0.35368625473125781
6982y,0.14649278268496996
6983x,-0.0086638957346486523
6983y,-0.58829799792668891
6984x,0.048013459730513908
6984y,-0.3046181474773707
6985x,-0.27601113695485291
6985y,-0.78902483538483392
6986x,-0.0086638957346486523
6986y,-0.58829799792668891
6987x,-0.27601113695485291
6987y,-0.78902483538483392
6988x,-0.63253489480604985
6988y,0.1573784165658409
6989x,0.048013459730513908
6989y,-0.3046181474773707
6990x,-0.0086638957346486523
6990y,-0.58829799792668891
6991x,0.048013459730513908
6991y,-0.3046181474773707
6992x,-0.089609871759529641
6992y,-0.037066592627959333
6993x,-0.27601113695485291
6993y,-0.78902483538483392
6994x,-0.27601113695485291
6994y,-0.78902483538483392
6995x,0.048013459730513908
6995y,-0.3046181474773707
6996x,-0.089609871759529641
6996y,-0.037066592627959333
6997x,-0.63253489480604985
6997y,0.1573784165658409
6998x,-0.089609871759529641
6998y,-0.037066592627959333
6999x,-0.35368625473125781
6999y,0.14649278268496996
7000x,-0.0086638957346486523
7000y,-0.58829799792668891
7001x,-0.35368625473125781
7001y,0.14649278268496996
7002x,-0.35368625473125781
7002y,0.14649278268496996
7003x,-0.0086638957346486523
7003y,-0.58829799792668891
7004x,-0.27601113695485291
7004y,-0.78902483538483392
7005x,-0.63253489480604985
7005y,0.1573784165658409
7006x,-0.27601113695485291
7006y,-0.78902483538483392
7007x,-0.0086638957346486523
7007y,-0.58829799792668891
7008x,-0.35368625473125781
7008y,0.14649278268496996
7009x,-0.63253489480604985
7009y,0.1573784165658409
7010x,-0.0086638957346486523
7010y,-0.58829799792668891
7011x,-0.27601113695485291
7011y,-0.78902483538483392
7012x,0.048013459730513908
7012y,-0.3046181474773707
7013x,-0.27601113695485291
7013y,-0.78902483538483392
7014x,-0.27601113695485291
7014y,-0.78902483538483392
7015x,-0.63253489480604985
7015y,0.1573784165658409
7016x,-0.27601113695485291
7016y,-0.78902483538483392
7017x,-0.27601113695485291
7017y,-0.78902483538483392
7018x,-0.089609871759529641
7018y,-0.037066592627959333
7019x,-0.27601113695485291
7019y,-0.78902483538483392
7020x,-0.089609871759529641
7020y,-0.037066592627959333
7021x,-0.27601113695485291
7021y,-0.78902483538483392
7022x,-0.27601113695485291
7022y,-0.78902483538483392
7023x,-0.27601113695485291
7023y,-0.78902483538483392
7024x,-0.35368625473125781
7024y,0.14649278268496996
7025x,-0.0086638957346486523
7025y,-0.58829799792668891
7026x,-0.35368625473125781
7026y,0.14649278268496996
7027x,-0.63253489480604985
7027y,0.1573784165658409
7028x,-0.63253489480604985
7028y,0.1573784165658409
7029x,0.048013459730513908
7029y,-0.3046181474773707
7030x,-0.27601113695485291
7030y,-0.78902483538483392
7031x,-0.27601113695485291
7031y,-0.78902483538483392
7032x,-0.63253489480604985
7032y,0.1573784165658409
7033x,-0.0086638957346486523
7033y,-0.58829799792668891
7034x,-0.089609871759529641
7034y,-0.037066592627959333
7035x,-0.27601113695485291
7035y,-0.78902483538483392
7036x,-0.089609871759529641
7036y,-0.037066592627959333
7037x,-0.27601113695485291
7037y,-0.78902483538483392
7038x,0.048013459730513908
7038y,-0.3046181474773707
7039x,-0.35368625473125781
7039y,0.14649278268496996
7040x,-0.27601113695485291
7040y,-0.78902483538483392
7041x,-0.0086638957346486523
7041y,-0.58829799792668891
7042x,-0.27601113695485291
7042y,-0.78902483538483392
7043x,-0.27601113695485291
7043y,-0.78902483538483392
7044x,-0.27601113695485291
7044y,-0.78902483538483392
7045x,-0.35368625473125781
7045y,0.14649278268496996
7046x,-0.089609871759529641
7046y,-0.037066592627959333
7047x,-0.27601113695485291
7047y,-0.78902483538483392
7048x,-0.27601113695485291
7048y,-0.78902483538483392
7049x,-0.63253489480604985
7049y,0.1573784165658409
7050x,-0.27601113695485291
7050y,-0.78902483538483392
7051x,-0.35368625473125781
7051y,0.14649278268496996
7052x,0.048013459730513908
7052y,-0.3046181474773707
7053x,-0.0086638957346486523
7053y,-0.58829799792668891
7054x,-0.27601113695485291
7054y,-0.78902483538483392
7055x,-0.63253489480604985
7055y,0.1573784165658409
7056x,-0.27601113695485291
7056y,-0.78902483538483392
7057x,-0.27601113695485291
7057y,-0.78902483538483392
7058x,-0.35368625473125781
7058y,0.14649278268496996
7059x,-0.089609871759529641
7059y,-0.037066592627959333
7060x,-0.35368625473125781
7060y,0.14649278268496996
7061x,-0.089609871759529641
7061y,-0.037066592627959333
7062x,-0.089609871759529641
7062y,-0.037066592627959333
7063x,-0.089609871759529641
7063y,-0.037066592627959333
7064x,-0.0086638957346486523
7064y,-0.58829799792668891
7065x,-0.63253489480604985
7065y,0.1573784165658409
7066x,-0.27601113695485291
7066y,-0.78902483538483392
7067x,-0.63253489480604985
7067y,0.1573784165658409
7068x,-0.63253489480604985
7068y,0.1573784165658409
7069x,-0.27601113695485291
7069y,-0.78902483538483392
7070x,-0.0086638957346486523
7070y,-0.58829799792668891
7071x,-0.35368625473125781
7071y,0.14649278268496996
7072x,-0.27601113695485291
7072y,-0.78902483538483392
7073x,-0.0086638957346486523
7073y,-0.58829799792668891
7074x,-0.089609871759529641
7074y,-0.037066592627959333
7075x,-0.35368625473125781
7075y,0.14649278268496996
7076x,-0.63253489480604985
7076y,0.1573784165658409
7077x,-0.27601113695485291
7077y,-0.78902483538483392
7078x,-0.27601113695485291
7078y,-0.78902483538483392
7079x,0.048013459730513908
7079y,-0.3046181474773707
7080x,-0.27601113695485291
7080y,-0.78902483538483392
7081x,-0.27601113695485291
7081y,-0.78902483538483392
7082x,-0.35368625473125781
7082y,0.14649278268496996
7083x,-0.63253489480604985
7083y,0.1573784165658409
7084x,0.048013459730513908
7084y,-0.3046181474773707
7085x,-0.63253489480604985
7085y,0.1573784165658409
7086x,-0.35368625473125781
7086y,0.14649278268496996
7087x,-0.27601113695485291
7087y,-0.78902483538483392
7088x,0.048013459730513908
7088y,-0.3046181474773707
7089x,-0.0086638957346486523
7089y,-0.58829799792668891
7090x,-0.63253489480604985
7090y,0.1573784165658409
7091x,-0.63253489480604985
7091y,0.1573784165658409
7092x,-0.27601113695485291
7092y,-0.78902483538483392
7093x,-0.35368625473125781
7093y,0.14649278268496996
7094x,-0.27601113695485291
7094y,-0.78902483538483392
7095x,-0.0086638957346486523
7095y,-0.58829799792668891
7096x,-0.27601113695485291
7096y,-0.78902483538483392
7097x,-0.089609871759529641
7097y,-0.037066592627959333
7098x,-0.089609871759529641
7098y,-0.037066592627959333
7099x,-0.27601113695485291
7099y,-0.78902483538483392
7100x,-0.35368625473125781
7100y,0.14649278268496996
7101x,-0.35368625473125781
7101y,0.14649278268496996
7102x,-0.35368625473125781
7102y,0.14649278268496996
7103x,-0.27601113695485291
7103y,-0.78902483538483392
7104x,-0.63253489480604985
7104y,0.1573784165658409
7105x,0.048013459730513908
7105y,-0.3046181474773707
7106x,-0.27601113695485291
7106y,-0.78902483538483392
7107x,-0.0086638957346486523
7107y,-0.58829799792668891
7108x,-0.0086638957346486523
7108y,-0.58829799792668891
7109x,-0.35368625473125781
7109y,0.14649278268496996
7110x,-0.089609871759529641
7110y,-0.037066592627959333
7111x,-0.0086638957346486523
7111y,-0.58829799792668891
7112x,-0.27601113695485291
7112y,-0.78902483538483392
7113x,0.048013459730513908
7113y,-0.3046181474773707
7114x,-0.0086638957346486523
7114y,-0.58829799792668891
7115x,-0.27601113695485291
7115y,-0.78902483538483392
7116x,-0.0086638957346486523
7116y,-0.58829799792668891
7117x,-0.27601113695485291
7117y,-0.78902483538483392
7118x,-0.27601113695485291
7118y,-0.78902483538483392
7119x,-0.27601113695485291
7119y,-0.78902483538483392
7120x,-0.63253489480604985
7120y,0.1573784165658409
7121x,-0.089609871759529641
7121y,-0.037066592627959333
7122x,-0.63253489480604985
7122y,0.1573784165658409
7123x,-0.35368625473125781
7123y,0.14649278268496996
7124x,-0.27601113695485291
7124y,-0.78902483538483392
7125x,0.048013459730513908
7125y,-0.3046181474773707
7126x,-0.27601113695485291
7126y,-0.78902483538483392
7127x,-0.63253489480604985
7127y,0.1573784165658409
7128x,-0.27601113695485291
7128y,-0.78902483538483392
7129x,0.048013459730513908
7129y,-0.3046181474773707
7130x,-0.35368625473125781
7130y,0.14649278268496996
7131x,-0.27601113695485291
7131y,-0.78902483538483392
7132x,-0.35368625473125781
7132y,0.14649278268496996
7133x,-0.27601113695485291
7133y,-0.78902483538483392
7134x,-0.35368625473125781
7134y,0.14649278268496996
7135x,-0.35368625473125781
7135y,0.14649278268496996
7136x,-0.089609871759529641
7136y,-0.037066592627959333
7137x,0.048013459730513908
7137y,-0.3046181474773707
7138x,-0.35368625473125781
7138y,0.14649278268496996
7139x,-0.0086638957346486523
7139y,-0.58829799792668891
7140x,-0.089609871759529641
7140y,-0.037066592627959333
7141x,0.048013459730513908
7141y,-0.3046181474773707
7142x,-0.089609871759529641
7142y,-0.037066592627959333
7143x,-0.0086638957346486523
7143y,-0.58829799792668891
7144x,-0.35368625473125781
7144y,0.14649278268496996
7145x,-0.35368625473125781
7145y,0.14649278268496996
7146x,-0.35368625473125781
7146y,0.14649278268496996
7147x,-0.089609871759529641
7147y,-0.037066592627959333
7148x,-0.089609871759529641
7148y,-0.037066592627959333
7149x,-0.63253489480604985
7149y,0.1573784165658409
7150x,-0.27601113695485291
7150y,-0.78902483538483392
7151x,-0.35368625473125781
7151y,0.14649278268496996
7152x,-0.089609871759529641
7152y,-0.037066592627959333
7153x,-0.27601113695485291
7153y,-0.78902483538483392
7154x,-0.35368625473125781
7154y,0.14649278268496996
7155x,-0.27601113695485291
7155y,-0.78902483538483392
7156x,-0.27601113695485291
7156y,-0.78902483538483392
7157x,-0.27601113695485291
7157y,-0.78902483538483392
7158x,-0.35368625473125781
7158y,0.14649278268496996
7159x,-0.0086638957346486523
7159y,-0.58829799792668891
7160x,-0.35368625473125781
7160y,0.14649278268496996
7161x,-0.0086638957346486523
7161y,-0.58829799792668891
7162x,-0.0086638957346486523
7162y,-0.58829799792668891
7163x,-0.27601113695485291
7163y,-0.78902483538483392
7164x,-0.27601113695485291
7164y,-0.78902483538483392
7165x,-0.27601113695485291
7165y,-0.78902483538483392
7166x,-0.35368625473125781
7166y,0.14649278268496996
7167x,-0.35368625473125781
7167y,0.14649278268496996
7168x,-0.089609871759529641
7168y,-0.037066592627959333
7169x,-0.0086638957346486523
7169y,-0.58829799792668891
7170x,-0.63253489480604985
7170y,0.1573784165658409
7171x,-0.35368625473125781
7171y,0.14649278268496996
7172x,-0.63253489480604985
7172y,0.1573784165658409
7173x,-0.35368625473125781
7173y,0.14649278268496996
7174x,0.048013459730513908
7174y,-0.3046181474773707
7175x,-0.27601113695485291
7175y,-0.78902483538483392
7176x,-0.089609871759529641
7176y,-0.037066592627959333
7177x,0.048013459730513908
7177y,-0.3046181474773707
7178x,-0.35368625473125781
7178y,0.14649278268496996
7179x,-0.35368625473125781
7179y,0.14649278268496996
7180x,-0.35368625473125781
7180y,0.14649278268496996
7181x,-0.27601113695485291
7181y,-0.78902483538483392
7182x,-0.0086638957346486523
7182y,-0.58829799792668891
7183x,-0.63253489480604985
7183y,0.1573784165658409
7184x,-0.63253489480604985
7184y,0.1573784165658409
7185x,0.048013459730513908
7185y,-0.3046181474773707
7186x,-0.089609871759529641
7186y,-0.037066592627959333
7187x,-0.27601113695485291
7187y,-0.78902483538483392
7188x,-0.27601113695485291
7188y,-0.78902483538483392
7189x,-0.089609871759529641
7189y,-0.037066592627959333
7190x,-0.63253489480604985
7190y,0.1573784165658409
7191x,-0.35368625473125781
7191y,0.14649278268496996
7192x,-0.35368625473125781
7192y,0.14649278268496996
7193x,-0.63253489480604985
7193y,0.1573784165658409
7194x,-0.089609871759529641
7194y,-0.037066592627959333
7195x,-0.0086638957346486523
7195y,-0.58829799792668891
7196x,-0.35368625473125781
7196y,0.14649278268496996
7197x,-0.27601113695485291
7197y,-0.78902483538483392
7198x,-0.63253489480604985
7198y,0.1573784165658409
7199x,-0.63253489480604985
7199y,0.1573784165658409
7200x,-0.63253489480604985
7200y,0.1573784165658409
7201x,-0.27601113695485291
7201y,-0.78902483538483392
7202x,-0.089609871759529641
7202y,-0.037066592627959333
7203x,0.048013459730513908
7203y,-0.3046181474773707
7204x,-0.27601113695485291
7204y,-0.78902483538483392
7205x,-0.089609871759529641
7205y,-0.037066592627959333
7206x,0.048013459730513908
7206y,-0.3046181474773707
7207x,0.048013459730513908
7207y,-0.3046181474773707
7208x,-0.27601113695485291
7208y,-0.78902483538483392
7209x,-0.0086638957346486523
7209y,-0.58829799792668891
7210x,-0.089609871759529641
7210y,-0.037066592627959333
7211x,-0.63253489480604985
7211y,0.1573784165658409
7212x,0.048013459730513908
7212y,-0.3046181474773707
7213x,-0.35368625473125781
7213y,0.14649278268496996
7214x,-0.0086638957346486523
7214y,-0.58829799792668891
7215x,0.048013459730513908
7215y,-0.3046181474773707
7216x,-0.27601113695485291
7216y,-0.78902483538483392
7217x,-0.27601113695485291
7217y,-0.78902483538483392
7218x,-0.27601113695485291
7218y,-0.78902483538483392
7219x,-0.27601113695485291
7219y,-0.78902483538483392
7220x,-0.63253489480604985
7220y,0.1573784165658409
7221x,-0.35368625473125781
7221y,0.14649278268496996
7222x,-0.27601113695485291
7222y,-0.78902483538483392
7223x,-0.63253489480604985
7223y,0.1573784165658409
7224x,-0.27601113695485291
7224y,-0.78902483538483392
7225x,-0.35368625473125781
7225y,0.14649278268496996
7226x,-0.0086638957346486523
7226y,-0.58829799792668891
7227x,0.048013459730513908
7227y,-0.3046181474773707
7228x,0.048013459730513908
7228y,-0.3046181474773707
7229x,-0.35368625473125781
7229y,0.14649278268496996
7230x,-0.0086638957346486523
7230y,-0.58829799792668891
7231x,-0.63253489480604985
7231y,0.1573784165658409
7232x,-0.35368625473125781
7232y,0.14649278268496996
7233x,0.048013459730513908
7233y,-0.3046181474773707
7234x,-0.63253489480604985
7234y,0.1573784165658409
7235x,-0.27601113695485291
7235y,-0.78902483538483392
7236x,-0.27601113695485291
7236y,-0.78902483538483392
7237x,-0.63253489480604985
7237y,0.1573784165658409
7238x,-0.35368625473125781
7238y,0.14649278268496996
7239x,-0.63253489480604985
7239y,0.1573784165658409
7240x,-0.27601113695485291
7240y,-0.78902483538483392
7241x,-0.0086638957346486523
7241y,-0.58829799792668891
7242x,-0.27601113695485291
7242y,-0.78902483538483392
7243x,-0.0086638957346486523
7243y,-0.58829799792668891
7244x,-0.27601113695485291
7244y,-0.78902483538483392
7245x,-0.27601113695485291
7245y,-0.78902483538483392
7246x,-0.63253489480604985
7246y,0.1573784165658409
7247x,-0.27601113695485291
7247y,-0.78902483538483392
7248x,-0.27601113695485291
7248y,-0.78902483538483392
7249x,-0.089609871759529641
7249y,-0.037066592627959333
7250x,-0.35368625473125781
7250y,0.14649278268496996
7251x,0.048013459730513908
7251y,-0.3046181474773707
7252x,-0.089609871759529641
7252y,-0.037066592627959333
7253x,-0.35368625473125781
7253y,0.14649278268496996
7254x,-0.35368625473125781
7254y,0.14649278268496996
7255x,-0.0086638957346486523
7255y,-0.58829799792668891
7256x,-0.089609871759529641
7256y,-0.037066592627959333
7257x,-0.35368625473125781
7257y,0.14649278268496996
7258x,-0.27601113695485291
7258y,-0.78902483538483392
7259x,-0.089609871759529641
7259y,-0.037066592627959333
7260x,-0.27601113695485291
7260y,-0.78902483538483392
7261x,-0.0086638957346486523
7261y,-0.58829799792668891
7262x,0.048013459730513908
7262y,-0.3046181474773707
7263x,-0.27601113695485291
7263y,-0.78902483538483392
7264x,0.048013459730513908
7264y,-0.3046181474773707
7265x,-0.35368625473125781
7265y,0.14649278268496996
7266x,-0.35368625473125781
7266y,0.14649278268496996
7267x,-0.27601113695485291
7267y,-0.78902483538483392
7268x,0.048013459730513908
7268y,-0.3046181474773707
7269x,-0.089609871759529641
7269y,-0.037066592627959333
7270x,-0.27601113695485291
7270y,-0.78902483538483392
7271x,-0.27601113695485291
7271y,-0.78902483538483392
7272x,-0.27601113695485291
7272y,-0.78902483538483392
7273x,-0.089609871759529641
7273y,-0.037066592627959333
7274x,-0.089609871759529641
7274y,-0.037066592627959333
7275x,-0.35368625473125781
7275y,0.14649278268496996
7276x,-0.089609871759529641
7276y,-0.037066592627959333
7277x,-0.27601113695485291
7277y,-0.78902483538483392
7278x,-0.63253489480604985
7278y,0.1573784165658409
7279x,-0.0086638957346486523
7279y,-0.58829799792668891
7280x,-0.35368625473125781
7280y,0.14649278268496996
7281x,-0.63253489480604985
7281y,0.1573784165658409
7282x,-0.35368625473125781
7282y,0.14649278268496996
7283x,-0.089609871759529641
7283y,-0.037066592627959333
7284x,-0.27601113695485291
7284y,-0.78902483538483392
7285x,-0.089609871759529641
7285y,-0.037066592627959333
7286x,-0.27601113695485291
7286y,-0.78902483538483392
7287x,-0.35368625473125781
7287y,0.14649278268496996
7288x,-0.63253489480604985
7288y,0.1573784165658409
7289x,-0.63253489480604985
7289y,0.1573784165658409
7290x,-0.27601113695485291
7290y,-0.78902483538483392
7291x,-0.63253489480604985
7291y,0.1573784165658409
7292x,-0.089609871759529641
7292y,-0.037066592627959333
7293x,-0.089609871759529641
7293y,-0.037066592627959333
7294x,-0.27601113695485291
7294y,-0.78902483538483392
7295x,-0.27601113695485291
7295y,-0.78902483538483392
7296x,-0.63253489480604985
7296y,0.1573784165658409
7297x,0.048013459730513908
7297y,-0.3046181474773707
7298x,-0.27601113695485291
7298y,-0.78902483538483392
7299x,-0.27601113695485291
7299y,-0.78902483538483392
7300x,-0.27601113695485291
7300y,-0.78902483538483392
7301x,-0.35368625473125781
7301y,0.14649278268496996
7302x,0.048013459730513908
7302y,-0.3046181474773707
7303x,-0.27601113695485291
7303y,-0.78902483538483392
7304x,-0.27601113695485291
7304y,-0.78902483538483392
7305x,-0.35368625473125781
7305y,0.14649278268496996
7306x,0.048013459730513908
7306y,-0.3046181474773707
7307x,-0.63253489480604985
7307y,0.1573784165658409
7308x,-0.27601113695485291
7308y,-0.78902483538483392
7309x,-0.27601113695485291
7309y,-0.78902483538483392
7310x,-0.089609871759529641
7310y,-0.037066592627959333
7311x,-0.27601113695485291
7311y,-0.78902483538483392
7312x,0.048013459730513908
7312y,-0.3046181474773707
7313x,-0.089609871759529641
7313y,-0.037066592627959333
7314x,-0.63253489480604985
7314y,0.1573784165658409
7315x,0.048013459730513908
7315y,-0.3046181474773707
7316x,0.048013459730513908
7316y,-0.3046181474773707
7317x,-0.27601113695485291
7317y,-0.78902483538483392
7318x,-0.0086638957346486523
7318y,-0.58829799792668891
7319x,-0.27601113695485291
7319y,-0.78902483538483392
7320x,-0.35368625473125781
7320y,0.14649278268496996
7321x,-0.0086638957346486523
7321y,-0.58829799792668891
7322x,-0.63253489480604985
7322y,0.1573784165658409
7323x,-0.0086638957346486523
7323y,-0.58829799792668891
7324x,-0.27601113695485291
7324y,-0.78902483538483392
7325x,-0.63253489480604985
7325y,0.1573784165658409
7326x,0.048013459730513908
7326y,-0.3046181474773707
7327x,-0.27601113695485291
7327y,-0.78902483538483392
7328x,-0.0086638957346486523
7328y,-0.58829799792668891
7329x,0.048013459730513908
7329y,-0.3046181474773707
7330x,-0.35368625473125781
7330y,0.14649278268496996
7331x,-0.27601113695485291
7331y,-0.78902483538483392
7332x,-0.0086638957346486523
7332y,-0.58829799792668891
7333x,-0.27601113695485291
7333y,-0.78902483538483392
7334x,-0.089609871759529641
7334y,-0.037066592627959333
7335x,-0.35368625473125781
7335y,0.14649278268496996
7336x,-0.0086638957346486523
7336y,-0.58829799792668891
7337x,0.048013459730513908
7337y,-0.3046181474773707
7338x,-0.27601113695485291
7338y,-0.78902483538483392
7339x,-0.63253489480604985
7339y,0.1573784165658409
7340x,-0.63253489480604985
7340y,0.1573784165658409
7341x,-0.27601113695485291
7341y,-0.78902483538483392
7342x,-0.27601113695485291
7342y,-0.78902483538483392
7343x,-0.35368625473125781
7343y,0.14649278268496996
7344x,-0.27601113695485291
7344y,-0.78902483538483392
7345x,-0.27601113695485291
7345y,-0.78902483538483392
7346x,-0.63253489480604985
7346y,0.1573784165658409
7347x,-0.0086638957346486523
7347y,-0.58829799792668891
7348x,-0.0086638957346486523
7348y,-0.58829799792668891
7349x,0.048013459730513908
7349y,-0.3046181474773707
7350x,-0.27601113695485291
7350y,-0.78902483538483392
7351x,-0.35368625473125781
7351y,0.14649278268496996
7352x,0.048013459730513908
7352y,-0.3046181474773707
7353x,-0.35368625473125781
7353y,0.14649278268496996
7354x,-0.27601113695485291
7354y,-0.78902483538483392
7355x,-0.0086638957346486523
7355y,-0.58829799792668891
7356x,-0.63253489480604985
7356y,0.1573784165658409
7357x,-0.63253489480604985
7357y,0.1573784165658409
7358x,-0.63253489480604985
7358y,0.1573784165658409
7359x,-0.0086638957346486523
7359y,-0.58829799792668891
7360x,-0.27601113695485291
7360y,-0.78902483538483392
7361x,-0.0086638957346486523
7361y,-0.58829799792668891
7362x,-0.27601113695485291
7362y,-0.78902483538483392
7363x,-0.27601113695485291
7363y,-0.78902483538483392
7364x,0.048013459730513908
7364y,-0.3046181474773707
7365x,-0.35368625473125781
7365y,0.14649278268496996
7366x,-0.089609871759529641
7366y,-0.037066592627959333
7367x,-0.089609871759529641
7367y,-0.037066592627959333
7368x,0.048013459730513908
7368y,-0.3046181474773707
7369x,-0.27601113695485291
7369y,-0.78902483538483392
7370x,-0.35368625473125781
7370y,0.14649278268496996
7371x,-0.63253489480604985
7371y,0.1573784165658409
7372x,-0.35368625473125781
7372y,0.14649278268496996
7373x,-0.089609871759529641
7373y,-0.037066592627959333
7374x,-0.089609871759529641
7374y,-0.037066592627959333
7375x,0.048013459730513908
7375y,-0.3046181474773707
7376x,-0.27601113695485291
7376y,-0.78902483538483392
7377x,-0.27601113695485291
7377y,-0.78902483538483392
7378x,-0.27601113695485291
7378y,-0.78902483538483392
7379x,-0.0086638957346486523
7379y,-0.58829799792668891
7380x,-0.35368625473125781
7380y,0.14649278268496996
7381x,-0.63253489480604985
7381y,0.1573784165658409
7382x,-0.0086638957346486523
7382y,-0.58829799792668891
7383x,-0.0086638957346486523
7383y,-0.58829799792668891
7384x,-0.27601113695485291
7384y,-0.78902483538483392
7385x,-0.27601113695485291
7385y,-0.78902483538483392
7386x,-0.27601113695485291
7386y,-0.78902483538483392
7387x,-0.63253489480604985
7387y,0.1573784165658409
7388x,-0.27601113695485291
7388y,-0.78902483538483392
7389x,-0.089609871759529641
7389y,-0.037066592627959333
7390x,-0.63253489480604985
7390y,0.1573784165658409
7391x,-0.0086638957346486523
7391y,-0.58829799792668891
7392x,-0.089609871759529641
7392y,-0.037066592627959333
7393x,-0.63253489480604985
7393y,0.1573784165658409
7394x,-0.089609871759529641
7394y,-0.037066592627959333
7395x,-0.63253489480604985
7395y,0.1573784165658409
7396x,-0.63253489480604985
7396y,0.1573784165658409
7397x,-0.27601113695485291
7397y,-0.78902483538483392
7398x,0.048013459730513908
7398y,-0.3046181474773707
7399x,-0.35368625473125781
7399y,0.14649278268496996
7400x,-0.089609871759529641
7400y,-0.037066592627959333
7401x,-0.35368625473125781
7401y,0.14649278268496996
7402x,-0.35368625473125781
7402y,0.14649278268496996
7403x,-0.0086638957346486523
7403y,-0.58829799792668891
7404x,-0.089609871759529641
7404y,-0.037066592627959333
7405x,-0.27601113695485291
7405y,-0.78902483538483392
7406x,-0.27601113695485291
7406y,-0.78902483538483392
7407x,-0.35368625473125781
7407y,0.14649278268496996
7408x,0.048013459730513908
7408y,-0.3046181474773707
7409x,-0.27601113695485291
7409y,-0.78902483538483392
7410x,-0.63253489480604985
7410y,0.1573784165658409
7411x,-0.27601113695485291
7411y,-0.78902483538483392
7412x,0.048013459730513908
7412y,-0.3046181474773707
7413x,-0.27601113695485291
7413y,-0.78902483538483392
7414x,0.048013459730513908
7414y,-0.3046181474773707
7415x,-0.089609871759529641
7415y,-0.037066592627959333
7416x,-0.27601113695485291
7416y,-0.78902483538483392
7417x,-0.63253489480604985
7417y,0.1573784165658409
7418x,-0.35368625473125781
7418y,0.14649278268496996
7419x,-0.27601113695485291
7419y,-0.78902483538483392
7420x,-0.27601113695485291
7420y,-0.78902483538483392
